text	kind	city	script	has_diacritic
Vijadukt Babina Rijeka	street	Zenica	latin	0
Vijadukt Donja Gračanica	street	Zenica	latin	1
Vijadukt Klopačke Stijene	street	Zenica	latin	1
Vijadukt Pehare	street	Zenica	latin	0
Vijadukt Ričice	street	Zenica	latin	1
Vikaljska	street	Tuzla	latin	0
Vilin Dolac	street	Trebinje	latin	0
Vilsonova	street	Banja Luka	latin	0
Vilušići	street	Tuzla	latin	1
Vinička	street	Bihać	latin	1
Vinka Šamarlića	street	Sarajevo	latin	1
Vinogradska	street	Trebinje	latin	0
Vinska	street	Trebinje	latin	0
Viseći most	street	Banja Luka	latin	1
Visokih Dečana	street	Banja Luka	latin	1
Vitlovska	street	Prijedor	latin	0
Vitomira Lukića	street	Sarajevo	latin	1
Višegradska	street	Goražde	latin	1
Vjenceslava Novaka	street	Banja Luka	latin	0
Vladana Desnice	street	Banja Luka	latin	0
Vlade Marijanovića	street	Livno	latin	1
Vladike Gavrila	street	Bijeljina	latin	0
Vladike Nikolaja	street	Bijeljina	latin	0
Vladike Platona	street	Banja Luka	latin	0
Vladike Varnave Nastića	street	Banja Luka	latin	1
Vladimira Gaćinovića	street	Banja Luka	latin	1
Vladimira Nazora	street	Tuzla	latin	0
Vladimira Nemeta Brace	street	Prijedor	latin	0
Vladimira Preloga	street	Bihać	latin	0
Vladimira Rolovića	street	Banja Luka	latin	1
Vladimira Valtera Perića	street	Sarajevo	latin	1
Vladimira Zvonara	street	Banja Luka	latin	0
Vladislava Skarića	street	Banja Luka	latin	1
Vlašićka	street	Banja Luka	latin	1
Vodice	street	Tuzla	latin	0
Voja Koraća	street	Trebinje	latin	1
Voje Dimitrijevića	street	Sarajevo	latin	1
Vojislava Ilića	street	Brčko	latin	1
Vojna	street	Banja Luka	latin	0
Vojvode Mišića	street	Doboj	latin	1
Vojvode Momčila	street	Banja Luka	latin	1
Vojvode Pere Krece	street	Banja Luka	latin	0
Vojvode Petra Bojovića	street	Bijeljina	latin	1
Vojvode Prijezde	street	Banja Luka	latin	0
Vojvode Radomira Putnika	street	Banja Luka	latin	0
Vojvode Sinđelića	street	Banja Luka	latin	1
Vojvode Stepe	street	Bijeljina	latin	0
Vojvode Stepe Stepanovića	street	Prijedor	latin	1
Vojvode Vlatka Vukovića	street	Trebinje	latin	1
Vojvode Vuka Popovića	street	Trebinje	latin	1
Vojvode Đujića	street	Istočno Sarajevo	latin	1
Vojvode Živojina Mišića	street	Prijedor	latin	1
Vojvodića put	street	Zenica	latin	1
Vojvođanska	street	Banja Luka	latin	1
Voćarska	street	Bihać	latin	1
Vožda Karađorđa	street	Prijedor	latin	1
Voždovačka	street	Banja Luka	latin	1
Vrandučka	street	Zenica	latin	1
Vratolomački put	street	Zvornik	latin	1
Vrazova	street	Sarajevo	latin	0
Vrbaski put	street	Banja Luka	latin	0
Vrbovska cikma	street	Sarajevo	latin	0
Vrkašićka	street	Bihać	latin	1
Vrkašićki most	street	Bihać	latin	1
Vrljika	street	Livno	latin	0
Vrtače	street	Banja Luka	latin	1
Vrtlarska	street	Trebinje	latin	0
Vrtlići	street	Doboj	latin	1
Vrulje	street	Trebinje	latin	0
Vršani	street	Tuzla	latin	1
Vucjak	street	Bihać	latin	0
Vuka Karadžića	street	Sarajevo	latin	1
Vuka Mićunovića	street	Trebinje	latin	1
Vuka Vrčevića	street	Trebinje	latin	1
Vukodolska	street	Mostar	latin	0
Vukosavačka	street	Brčko	latin	1
Vukovarska	street	Mostar	latin	0
Vučijačkih srpskih brigada	street	Doboj	latin	1
Werostin put	street	Zenica	latin	0
X hercegovačke brigade	street	Mostar	latin	1
X ulica	street	Mostar	latin	0
XI Козарске бригаде	street	Prijedor	cyrillic	0
XIV Srednjebosanske brigade	street	Banja Luka	latin	0
XV. ulica	street	Mostar	latin	0
XVI. ulica	street	Mostar	latin	0
XVIII. ulica	street	Mostar	latin	0
XX krajiške brigade	street	Prijedor	latin	1
XX. ulica	street	Mostar	latin	0
XXXIX. дивизије / XXXIX. divizije	street	Prijedor	cyrillic	0
ZAVNOBIH-a	street	Tuzla	latin	0
ZAVNOBiH-a	street	Tuzla	latin	0
Zacarina	street	Zenica	latin	0
Zahirovića put	street	Bihać	latin	1
Zahumska	street	Trebinje	latin	0
Zaima Imamovića	street	Bihać	latin	1
Zaima Mušanovića	street	Brčko	latin	1
Zaima Šarca	street	Sarajevo	latin	1
Zaloških branilaca	street	Bihać	latin	1
Zanatska	street	Prijedor	latin	0
Zaobilazni put Laser	street	Brčko	latin	0
Zasadska	street	Trebinje	latin	0
Zastinjska	street	Livno	latin	0
Zatikuša	street	Sarajevo	latin	1
Zavaljska Ulica	street	Bihać	latin	0
Zavođska	street	Trebinje	latin	1
Zavra	street	Livno	latin	0
Zdrave Korde	street	Banja Luka	latin	0
Zdravka Božića	street	Banja Luka	latin	1
Zdravka Dejanovića	street	Banja Luka	latin	1
Zdravka Čelara	street	Banja Luka	latin	1
Zdravstvenih radnika	street	Goražde	latin	0
Zeke Buljubaše	street	Bijeljina	latin	1
Zemunska	street	Banja Luka	latin	0
Zetska	street	Trebinje	latin	0
Zečina	street	Mostar	latin	1
Zgona	street	Livno	latin	0
Zife Fazlagića	street	Goražde	latin	1
Zije Dizdarevića	street	Zenica	latin	1
Zlatana Mešića	street	Tuzla	latin	1
Zlatarska	street	Tuzla	latin	0
Zmaj Jovina	street	Istočno Sarajevo	latin	0
Zmaj Ognjenog Vuka	street	Banja Luka	latin	0
Zmaja od Noćaja	street	Zvornik	latin	1
Zmajeva staza	street	Banja Luka	latin	0
Zmajevačka cesta	street	Zenica	latin	1
Zmijanjska	street	Banja Luka	latin	0
Zorana Borovine	street	Istočno Sarajevo	latin	0
Zorana Cvijetića	street	Sarajevo	latin	1
Zorana Radmilovića	street	Bijeljina	latin	1
Zorana Radujka	street	Banja Luka	latin	0
Zorana Torbice	street	Banja Luka	latin	0
Zore Kovačević	street	Banja Luka	latin	1
Zovićka r.	street	Brčko	latin	1
Zrinskih i Frankopana	street	Mostar	latin	0
Zrinsko Frankopanska	street	Livno	latin	0
Zubačka	street	Trebinje	latin	1
Zufera ef. Bešlije	street	Goražde	latin	1
Zuke Džumhura	street	Bihać	latin	1
Zulići	street	Travnik	latin	1
Zvečajska	street	Zenica	latin	1
Zvonimira Šubića	street	Bihać	latin	1
Zvonka Cerića	street	Tuzla	latin	1
dr. Dušanke Vujasić	street	Goražde	latin	1
dr. Mehmeda Tatlića	street	Bihać	latin	1
fra Franje Ćurćića - Bišće	street	Bihać	latin	1
varda	street	Mostar	latin	0
Ćamila Sijarića	street	Bihać	latin	1
Ćamila Sijerića	street	Tuzla	latin	1
Ćehajića mahala	street	Bihać	latin	1
Ćehića kanal	street	Bihać	latin	1
Ćemalova	street	Mostar	latin	1
Ćirila i Metodija	street	Brčko	latin	1
Ćirića	street	Mostar	latin	1
Ćukovina	street	Trebinje	latin	1
Ćumurija	street	Sarajevo	latin	1
Ćumurija most	street	Sarajevo	latin	1
Ćumurovića	street	Brčko	latin	1
Ćuprijska	street	Doboj	latin	1
Čabruša	street	Travnik	latin	1
Čadordžina	street	Sarajevo	latin	1
Čaire	street	Banja Luka	latin	1
Čajnička	street	Goražde	latin	1
Čalići	street	Zenica	latin	1
Čatale	street	Travnik	latin	1
Čavkićka	street	Bihać	latin	1
Čeberova	street	Mostar	latin	1
Čeda Kapora	street	Trebinje	latin	1
Čekaluša	street	Sarajevo	latin	1
Čelebića	street	Mostar	latin	1
Čemerlina	street	Sarajevo	latin	1
Četvrta ulica	street	Prijedor	latin	1
Češka	street	Tuzla	latin	1
Čifluk	street	Zenica	latin	1
Čordina ulica	street	Mostar	latin	1
Čulin mlin	street	Livno	latin	1
Čupino Sokače	street	Prijedor	latin	1
Đakona Avakuma	street	Bijeljina	latin	1
Đape	street	Tuzla	latin	1
Đavolji uspon	street	Istočno Sarajevo	latin	1
Đačka	street	Livno	latin	1
Đenane Buturović	street	Bihać	latin	1
Đermanovića	street	Brčko	latin	1
Đerzelezova	street	Zenica	latin	1
Đikin sokak	street	Travnik	latin	1
Đoke Mazalića	street	Sarajevo	latin	1
Đorđa Jovetića	street	Banja Luka	latin	1
Đorđa Mihajlovića	street	Tuzla	latin	1
Đulija	street	Banja Luka	latin	1
Đure Damjanovića	street	Banja Luka	latin	1
Đure Daničića	street	Banja Luka	latin	1
Đure Jakšića	street	Istočno Sarajevo	latin	1
Đure Đakovića	street	Banja Luka	latin	1
Đurđa Glamočanina	street	Banja Luka	latin	1
Đurđevdanska	street	Banja Luka	latin	1
Š. Burića	street	Mostar	latin	1
Šabana Bajramovića	street	Bihać	latin	1
Šabana Zahirovića	street	Tuzla	latin	1
Šabačkih đaka	street	Bijeljina	latin	1
Šankara	street	Zenica	latin	1
Šantićeva	street	Trebinje	latin	1
Šarene stepenice	street	Tuzla	latin	1
Šargovačka	street	Banja Luka	latin	1
Šargovačkih đaka	street	Banja Luka	latin	1
Šarićeva	street	Mostar	latin	1
Šarplaninska	street	Banja Luka	latin	1
Šatorak	street	Goražde	latin	1
Šačira Palate	street	Mostar	latin	1
Šefika Dorića	street	Sarajevo	latin	1
Šehida	street	Travnik	latin	1
Šehida Velikog Luga	street	Bihać	latin	1
Šehitluk	street	Mostar	latin	1
Šehovića	street	Brčko	latin	1
Šejh-Mehmedova	street	Sarajevo	latin	1
Šekerova	street	Sarajevo	latin	1
Šemsudina Sarajlića	street	Sarajevo	latin	1
Šerbin sokak	street	Zenica	latin	1
Šesta ulica	street	Prijedor	latin	1
Šestića put	street	Zenica	latin	1
Šestića put 2	street	Zenica	latin	1
Šetalište Bare	street	Mostar	latin	1
Šetalište Mustafe Muratspahića	street	Goražde	latin	1
Šetalište Nikole Šubića Zrinskog	street	Mostar	latin	1
Šetalište Prof. Rasima Živojevića	street	Goražde	latin	1
Šetalište Slana banja	street	Tuzla	latin	1
Šibenska	street	Livno	latin	1
Širokac	street	Sarajevo	latin	1
Školska	street	Zenica	latin	1
Šljivice	street	Tuzla	latin	1
Španska	street	Trebinje	latin	1
Španskih dobrovoljaca	street	Bihać	latin	1
Štefe Jurkić	street	Livno	latin	1
Štreka	street	Travnik	latin	1
Štrosmajerova	street	Zenica	latin	1
Šuička	street	Livno	latin	1
Šukrije Kukavice	street	Goražde	latin	1
Šumadijska	street	Banja Luka	latin	1
Šumeće	street	Travnik	latin	1
Šumska	street	Trebinje	latin	1
Švicarskog karitasa	street	Bihać	latin	1
Žabljačka	street	Livno	latin	1
Žane Merkus	street	Trebinje	latin	1
Žarka Vukovića Pucara	street	Tuzla	latin	1
Žarka Zgonjanina	street	Banja Luka	latin	1
Žegarska	street	Bihać	latin	1
Žegarska aleja	street	Bihać	latin	1
Željezarska	street	Zenica	latin	1
Željezni most	street	Bihać	latin	1
Željezni most Slavinovići	street	Tuzla	latin	1
Željeznička	street	Sarajevo	latin	1
Željeznička kolonija	street	Banja Luka	latin	1
Željeznički most	street	Trebinje	latin	1
Žepska	street	Goražde	latin	1
Žitarnica	street	Travnik	latin	1
Živadina Simića	street	Trebinje	latin	1
Živka Radišića	street	Banja Luka	latin	1
Živojina Mišića	street	Bijeljina	latin	1
Živojina Preradovića	street	Banja Luka	latin	1
Živote Neimarovića	street	Mostar	latin	1
Žička	street	Bijeljina	latin	1
Žrtava Domovinskog Rata	street	Cazin	latin	1
Žrtava Domovinskog rata	street	Cazin	latin	1
Žrtava Jadovnog	street	Bijeljina	latin	1
Žrtava Uborka	street	Mostar	latin	1
Žrtava fašističkog terora	street	Bijeljina	latin	1
Žrtava fašizma	street	Bihać	latin	1
Žrtava srebreničkog genocida	street	Bihać	latin	1
Žunići	street	Cazin	latin	1
Župana Grde	street	Trebinje	latin	1
Župana Želimira	street	Livno	latin	1
Ђуре Јакшића	street	Prijedor	cyrillic	0
Ђуре Пуцара	street	Prijedor	cyrillic	0
Ђуре Салаја	street	Prijedor	cyrillic	0
Ђурђевданска	street	Prijedor	cyrillic	0
Јаре Рибникар / Jare Ribnikar	street	Prijedor	cyrillic	0
Јасеничка	street	Prijedor	cyrillic	0
Јасеновачких жртава	street	Prijedor	cyrillic	0
Јахоринска	street	Prijedor	cyrillic	0
Јесењинова	street	Prijedor	cyrillic	0
Јована Јовановића Змаја	street	Bijeljina	cyrillic	0
Јована Дучића	street	Prijedor	cyrillic	0
Јована Цвијића	street	Prijedor	cyrillic	0
Јове Боснића	street	Prijedor	cyrillic	0
Јове Брдара	street	Prijedor	cyrillic	0
Јосифа Маринковића / Josifa Marinkovića	street	Prijedor	cyrillic	1
Јосифа Панчића	street	Prijedor	cyrillic	0
Љубана Црнобрње	street	Prijedor	cyrillic	0
Љубијска	street	Prijedor	cyrillic	0
Љубињска	street	Prijedor	cyrillic	0
Љубљанска	street	Prijedor	cyrillic	0
Авалска	street	Prijedor	cyrillic	0
Авде Ћука	street	Prijedor	cyrillic	0
Академика Јована Рашковића	street	Prijedor	cyrillic	0
Алексе Шантића / Alekse Šantića	street	Prijedor	cyrillic	1
Алеја козарског одреда	street	Prijedor	cyrillic	0
Алеја козарског одреда / Aleja kozarskog odreda	street	Prijedor	cyrillic	0
Архимандрита Пертениуса / Arhimandrita Parteniusa	street	Prijedor	cyrillic	0
Ахмета Бабића	street	Prijedor	cyrillic	0
Б. Радичевића / B. Radičevića	street	Prijedor	cyrillic	1
Балканска	street	Prijedor	cyrillic	0
Банатска	street	Prijedor	cyrillic	0
Банијска	street	Prijedor	cyrillic	0
Бањалучка	street	Prijedor	cyrillic	0
Билећка	street	Prijedor	cyrillic	0
Бихаћка	street	Prijedor	cyrillic	0
Бовешка	street	Prijedor	cyrillic	0
Бовешка (Гомјеница)	street	Prijedor	cyrillic	0
Бориса Kидрича	street	Prijedor	cyrillic	0
Бошка Бухе	street	Prijedor	cyrillic	0
Бравска	street	Prijedor	cyrillic	0
Бране Прокопића	street	Prijedor	cyrillic	0
Бранислава Радуловића	street	Prijedor	cyrillic	0
Бранка Миљковића	street	Prijedor	cyrillic	0
Бранка Миљуша	street	Prijedor	cyrillic	0
Бранка Поповића	street	Prijedor	cyrillic	0
Бранка Тубића - Јелин	street	Prijedor	cyrillic	0
Братства и јединства / Bratstva i jedinstva	street	Prijedor	cyrillic	0
Браће Вујичић	street	Prijedor	cyrillic	0
Браће Гаврић	street	Bijeljina	cyrillic	0
Браће Дакића	street	Prijedor	cyrillic	0
Браће Крнета	street	Prijedor	cyrillic	0
Браће Радаковић	street	Prijedor	cyrillic	0
Буковачка	street	Prijedor	cyrillic	0
Бусновачка	street	Prijedor	cyrillic	0
Васе Алексића	street	Prijedor	cyrillic	0
Васе Бановића / Vase Banovića	street	Prijedor	cyrillic	1
Василија Острошког	street	Prijedor	cyrillic	0
Васка Попе	street	Prijedor	cyrillic	0
Васкрсије Марића / Vaskrsije Marića	street	Prijedor	cyrillic	1
Веселина Маслаше / Veselina Maslaše	street	Prijedor	cyrillic	1
Виљема Иповца	street	Prijedor	cyrillic	0
Владимира Роловића	street	Prijedor	cyrillic	0
Влашићка	street	Prijedor	cyrillic	0
Војводе Петра Бојовића	street	Prijedor	cyrillic	0
Војводе путника	street	Prijedor	cyrillic	0
Војвођанска	street	Prijedor	cyrillic	0
Врбаска	street	Prijedor	cyrillic	0
Вукашина Сандаља / Vukašina Sandalja	street	Prijedor	cyrillic	1
Гаврила Принципа	street	Prijedor	cyrillic	0
Гертруде Штерн	street	Prijedor	cyrillic	0
Гламочка	street	Prijedor	cyrillic	0
Гомјеничка	street	Prijedor	cyrillic	0
Гомјенички мост	street	Prijedor	cyrillic	0
Гортанова	street	Prijedor	cyrillic	0
Горња Пухарска	street	Prijedor	cyrillic	0
Гојка Кусоњића	street	Prijedor	cyrillic	0
Гојка Шиљеговића	street	Prijedor	cyrillic	0
Градинска	street	Prijedor	cyrillic	0
Граховска	street	Prijedor	cyrillic	0
Грачаничка	street	Prijedor	cyrillic	0
Грчка	street	Prijedor	cyrillic	0
Д. Митриновића	street	Prijedor	cyrillic	0
Данијела - Даде Вучковца	street	Prijedor	cyrillic	0
Даре Бановић	street	Prijedor	cyrillic	0
Дервиша Ђурића	street	Prijedor	cyrillic	0
Десанке Максимовић	street	Prijedor	cyrillic	0
Дечанска	street	Prijedor	cyrillic	0
Дејтонска	street	Prijedor	cyrillic	0
Димитрија Туцовића / Dimitrija Tucovića	street	Prijedor	cyrillic	1
Динарска	street	Prijedor	cyrillic	0
Дорис Бајило	street	Prijedor	cyrillic	0
Доњи Гаревци	street	Prijedor	cyrillic	0
Др Бранка Бујића	street	Prijedor	cyrillic	0
Др Младена Стојановића	street	Prijedor	cyrillic	0
Драге Мијатовића - Шварца	street	Prijedor	cyrillic	0
Драгомира Каурина	street	Prijedor	cyrillic	0
Дрварска	street	Prijedor	cyrillic	0
Дреновачка	street	Prijedor	cyrillic	0
Дринска	street	Prijedor	cyrillic	0
Дунавска	street	Prijedor	cyrillic	0
Дурмиторска	street	Prijedor	cyrillic	0
Душана Егића	street	Prijedor	cyrillic	0
Душана Костића	street	Prijedor	cyrillic	0
Душана Пантелића	street	Prijedor	cyrillic	0
Душана Пантелића / Dušana Pantelića	street	Prijedor	cyrillic	1
Душана Тимарца	street	Prijedor	cyrillic	0
Душка Радетића	street	Prijedor	cyrillic	0
Душка Радовића	street	Prijedor	cyrillic	0
Еле Латал / Ele Latal	street	Prijedor	cyrillic	0
Есада Мицића	street	Prijedor	cyrillic	0
Жељезничка	street	Prijedor	cyrillic	0
Живка Срдића	street	Prijedor	cyrillic	0
Жртава фашистичког терора	street	Prijedor	cyrillic	0
Загребачка	street	Prijedor	cyrillic	0
Здравка Стефановића	street	Prijedor	cyrillic	0
Зеничка	street	Prijedor	cyrillic	0
Зетска	street	Prijedor	cyrillic	0
Зејтинлик / Zejtinlik	street	Prijedor	cyrillic	0
Златиборска	street	Prijedor	cyrillic	0
Змај Јовина	street	Prijedor	cyrillic	0
Змијањска	street	Prijedor	cyrillic	0
Ивана Горана Ковачевића	street	Prijedor	cyrillic	0
Ивана Мажуранића	street	Prijedor	cyrillic	0
Иве Андрића	street	Prijedor	cyrillic	0
Иве Андрића / Ive Andrića	street	Prijedor	cyrillic	1
Игманска	street	Prijedor	cyrillic	0
Илинденска	street	Prijedor	cyrillic	0
Илије Зеленике	street	Prijedor	cyrillic	0
Илије Стојановића	street	Prijedor	cyrillic	0
Истарска	street	Prijedor	cyrillic	0
Калатска	street	Prijedor	cyrillic	0
Клековачка	street	Prijedor	cyrillic	0
Клисинска (Гомјеница)	street	Prijedor	cyrillic	0
Кнежевића сокак	street	Prijedor	cyrillic	0
Кнежичка	street	Prijedor	cyrillic	0
Кнежопољска	street	Prijedor	cyrillic	0
Козарска / Kozarska	street	Prijedor	cyrillic	0
Колубарска	street	Prijedor	cyrillic	0
Кордунска	street	Prijedor	cyrillic	0
Косовских јунака	street	Prijedor	cyrillic	0
Костајничка	street	Prijedor	cyrillic	0
Које Медића	street	Prijedor	cyrillic	0
Крагујевачка	street	Prijedor	cyrillic	0
Крајишка	street	Prijedor	cyrillic	0
Краља Петра I ослободиоца	street	Prijedor	cyrillic	0
Крупска	street	Prijedor	cyrillic	0
Крфска	street	Prijedor	cyrillic	0
Кумровачка	street	Prijedor	cyrillic	0
Купрешка	street	Prijedor	cyrillic	0
Кључка	street	Prijedor	cyrillic	0
Лава Толстоја	street	Prijedor	cyrillic	0
Лазе Марина	street	Prijedor	cyrillic	0
Ловћенска	street	Prijedor	cyrillic	0
Луке Стојановића	street	Prijedor	cyrillic	0
Маглићка	street	Prijedor	cyrillic	0
Максима Горког / Maksima Gorkog	street	Prijedor	cyrillic	0
Манастирска	street	Prijedor	cyrillic	0
Маријана Поточњака	street	Prijedor	cyrillic	0
Марије Бурсач	street	Prijedor	cyrillic	0
Марићке чете	street	Prijedor	cyrillic	0
Марка Манојловића	street	Prijedor	cyrillic	0
Мартиновић Гавре - Гавријаде	street	Prijedor	cyrillic	0
Матице Српске	street	Prijedor	cyrillic	0
Матије Гупца	street	Prijedor	cyrillic	0
Махмута Бушатлије	street	Prijedor	cyrillic	0
Мачванска	street	Prijedor	cyrillic	0
Мајора Милана Тепића	street	Trebinje	cyrillic	0
Метохијска	street	Prijedor	cyrillic	0
Меше Ибрахимпашића	street	Prijedor	cyrillic	0
Меше Селимовића	street	Prijedor	cyrillic	0
Милана Васиљевића	street	Prijedor	cyrillic	0
Милана Егића / Milana Egića	street	Prijedor	cyrillic	1
Милана Карановића	street	Prijedor	cyrillic	0
Милана Китоњића	street	Prijedor	cyrillic	0
Милана Ракића	street	Prijedor	cyrillic	0
Милана Четића	street	Prijedor	cyrillic	0
Миле Вученовић	street	Prijedor	cyrillic	0
Миле Радетића	street	Prijedor	cyrillic	0
